,Product_A,Product_B,Lift,product_A_name,product_B_name
12715,42701,31343,5.690015440860443,Organic Sour Cream,Shredded Mild Cheddar Cheese
32342,4472,45603,5.67815258504485,Toasted Coconut Almondmilk Blend,Trilogy Kombucha Drink
41463,48745,14992,5.677029331303809,Globe Eggplant,Green Beans
30359,10673,40332,5.67516608451476,Original Nooks & Crannies English Muffins,"Cage Free Brown Eggs-Large, Grade A"
45118,651,35561,5.667091388817706,Organic Salted Butter,Organic Tortilla Chips
45106,651,7948,5.663360584743435,Organic Salted Butter,Organic Unsalted Butter
10701,31553,5025,5.653396136879388,Fresh Ginger Root,Green Onions
35379,35042,43772,5.653231796221895,Black Beans,Cherubs Heavenly Salad Tomatoes
24711,10957,16953,5.64360382414238,Fridge Pack Cola,Creamy Peanut Butter
12234,6046,38293,5.640790596793121,Boneless Skinless Chicken Breast,Ground Turkey Breast
19582,5818,28842,5.63058225918725,White Onion,Bunched Cilantro
44659,13984,34243,5.625355241708623,Organic Mint,Organic Baby Broccoli
31312,39619,29987,5.623718514557382,Organic Tomato Basil Pasta Sauce,Shredded Mozzarella
3815,31506,34358,5.622276358807813,Extra Virgin Olive Oil,Garlic
10211,2295,21938,5.621953701693444,Yellow Bell Pepper,Green Bell Pepper
40160,15872,41665,5.620788950866014,Celery Hearts,Organic Mexican Blend Finely Shredded Cheese
40091,15872,40174,5.619667596461852,Celery Hearts,2% Reduced Fat Organic Milk
44199,13535,31040,5.611501960476494,Organic Medium Salsa,Sea Salt Pita Chips
38607,21292,37687,5.607249472492202,Rainbow Bell Peppers,Organic Spring Mix
45011,651,23734,5.597795013350504,Organic Salted Butter,Sour Cream
28096,5782,1940,5.585592326333068,Grade A Large White Eggs,Organic 2% Reduced Fat Milk
6987,42828,33731,5.585000857405646,Whipped Cream Cheese,Grated Parmesan
26026,38768,44683,5.581456833355521,Sweet Kale Salad Mix,Brussels Sprouts
15218,43768,10246,5.576931522392977,Organic Bell Pepper,Organic Celery Hearts
9027,43772,5025,5.576723468241882,Cherubs Heavenly Salad Tomatoes,Green Onions
40341,37766,5212,5.570082930651691,XL Emerald White Seedless Grapes,Watermelon Chunks
43590,22959,34448,5.566269106884356,Reduced Fat Milk 100% Lactose Free,Original Veggie Straws
27129,39993,44142,5.565285896967483,Vine Ripe Tomatoes,Red Onion
16463,32864,35921,5.563672332788393,Organic Baby Rainbow Carrots,Organic Large Grade A Brown Eggs
15326,48205,44142,5.563406639790505,Spinach,Red Onion
34241,47734,17794,5.563360077612884,Organic Green Cabbage,Carrots
24019,8048,44683,5.5631504861492305,Packaged Grape Tomatoes,Brussels Sprouts
28424,26790,1511,5.563077718102445,Organic AppleApple,2% Reduced Fat DHA Omega-3 Reduced Fat Milk
40377,37766,24799,5.559192518248175,XL Emerald White Seedless Grapes,Vanilla Skyr Nonfat Yogurt
41366,48745,27104,5.552203156294107,Globe Eggplant,Fresh Cauliflower
4121,6184,43352,5.549019399873854,Clementines,Raspberries
26041,38768,32689,5.540195527056569,Sweet Kale Salad Mix,Romaine Hearts
30307,10673,41290,5.539753950155349,Original Nooks & Crannies English Muffins,Lemonade
42643,329,36695,5.53266620110826,Organic Whole Grassmilk Milk,Organic Hothouse Cucumbers
43751,20955,6184,5.526800879324309,Cereal,Clementines
9012,43772,44142,5.525676029531985,Cherubs Heavenly Salad Tomatoes,Red Onion
8295,21288,12341,5.524320733659594,Blackberries,Hass Avocados
41307,17872,35042,5.522284911517459,Total 2% Lowfat Plain Greek Yogurt,Black Beans
18907,35108,18531,5.5213421417793,Salted Butter,Organic Heavy Whipping Cream
37400,24024,43713,5.51707068720638,1% Lowfat Milk,Organic Creamy Peanut Butter
39750,28156,21288,5.513428934105848,Total 0% Nonfat Plain Greek Yogurt,Blackberries
36276,16349,28934,5.506717680944854,Organic Yams,Frozen Broccoli Florets
27902,34050,41290,5.506318996099338,Orange Juice,Lemonade
16543,35939,46667,5.497800563957959,Organic Jalapeno Pepper,Organic Ginger Root
28296,26790,7781,5.497490528603873,Organic AppleApple,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese
35549,26940,27104,5.494402017321301,Organic Large Green Asparagus,Fresh Cauliflower
13000,23734,28849,5.493705295618596,Sour Cream,No Salt Added Black Beans
17894,3952,19678,5.489238474965746,Organic Broccoli Crowns,Organic Russet Potato
32513,23165,19678,5.469879385918654,Organic Leek,Organic Russet Potato
45070,651,16083,5.467907904630236,Organic Salted Butter,Organic Large Brown Eggs
2859,20114,26209,5.465136251979478,Jalapeno Peppers,Limes
19424,10132,42828,5.4632650598758055,Organic American Cheese Singles,Whipped Cream Cheese
35639,26940,19678,5.46145934150607,Organic Large Green Asparagus,Organic Russet Potato
34247,47734,34126,5.449325341594632,Organic Green Cabbage,Organic Italian Parsley Bunch
3090,28842,26209,5.446446232996049,Bunched Cilantro,Limes
21100,23375,21267,5.442146143868742,Marinara Sauce,Sourdough Bread
26455,28934,28849,5.425808521815678,Frozen Broccoli Florets,No Salt Added Black Beans
37392,24024,30169,5.4217144184227255,1% Lowfat Milk,Total 2% All Natural Plain Greek Yogurt
24882,17122,21288,5.420270793630099,Honeycrisp Apples,Blackberries
18711,13629,25931,5.418845292919448,Organic Snipped Green Beans,Organic Baby Spinach Salad
19483,10132,17600,5.415935080232857,Organic American Cheese Singles,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry"
31565,13198,21267,5.415553640330201,85% Lean Ground Beef,Sourdough Bread
16647,35939,38383,5.415498160305893,Organic Jalapeno Pepper,Organic White Onions
45126,651,37158,5.413873334314209,Organic Salted Butter,Chicken & Maple Breakfast Sausage
2877,20114,31717,5.408552878170708,Jalapeno Peppers,Organic Cilantro
25318,34448,42828,5.402496609803309,Original Veggie Straws,Whipped Cream Cheese
18667,13629,43122,5.397822574169029,Organic Snipped Green Beans,Organic Bartlett Pear
25151,40332,48205,5.391576870961498,"Cage Free Brown Eggs-Large, Grade A",Spinach
28435,26790,21376,5.391571799751235,Organic AppleApple,Pretzel Crisps Original Deli Style Pretzel Crackers
45117,651,26940,5.387830833345396,Organic Salted Butter,Organic Large Green Asparagus
34113,35547,25931,5.3872900747207995,Organic Baby Kale,Organic Baby Spinach Salad
32525,23165,21405,5.3802665162857695,Organic Leek,"Organic Red Radish, Bunch"
34229,47734,27104,5.377670324184553,Organic Green Cabbage,Fresh Cauliflower
15109,43768,21938,5.377354263149755,Organic Bell Pepper,Green Bell Pepper
42424,40545,890,5.3765796008022155,Berry Medley,Organic Diced Tomatoes
22346,45603,24799,5.376186180626406,Trilogy Kombucha Drink,Vanilla Skyr Nonfat Yogurt
5126,44142,20114,5.375458092975908,Red Onion,Jalapeno Peppers
18501,8571,32478,5.367359017769886,Baby Cucumbers,Reduced Fat 2% Milk
15669,17600,7781,5.359318306761957,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry",Organic Sticks Low Moisture Part Skim Mozzarella String Cheese
23136,48364,42768,5.356752046847894,Sweet Onion,Organic Garbanzo Beans
21565,5258,19660,5.356744037395126,Sparkling Water,Spring Water
26529,28934,35108,5.354876820145773,Frozen Broccoli Florets,Salted Butter
39241,43086,32864,5.349611029385538,Super Greens Salad,Organic Baby Rainbow Carrots
9851,21405,41220,5.347478049020386,"Organic Red Radish, Bunch",Organic Romaine Lettuce
38958,27695,17600,5.346825723296312,Natural Chicken & Sage Breakfast Sausage,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry"
32441,23165,34126,5.34272487083173,Organic Leek,Organic Italian Parsley Bunch
38302,15937,20114,5.342316403782682,Shallot,Jalapeno Peppers
4771,14947,44632,5.340974014284759,Pure Sparkling Water,Sparkling Water Grapefruit
42110,5646,23375,5.334008396362903,Organic Turkey Bacon,Marinara Sauce
14174,25659,31553,5.322498162454854,Organic Coconut Milk,Fresh Ginger Root
26250,890,38293,5.320181912681913,Organic Diced Tomatoes,Ground Turkey Breast
31587,13198,40571,5.319525266501667,85% Lean Ground Beef,Total 2% Greek Strained Yogurt with Cherry 5.3 oz
27190,39993,39408,5.311240588219728,Vine Ripe Tomatoes,Gala Apples
35406,35042,23734,5.310155386732654,Black Beans,Sour Cream
34380,47734,3952,5.310000095770304,Organic Green Cabbage,Organic Broccoli Crowns
32574,23165,3952,5.304702642274918,Organic Leek,Organic Broccoli Crowns
44526,33768,24024,5.302140987410211,Sinfully Sweet Campari Tomatoes,1% Lowfat Milk
16201,16953,6184,5.293713345952153,Creamy Peanut Butter,Clementines
30971,36865,19348,5.290283202560018,Non Fat Raspberry Yogurt,Fat Free Milk
35425,35042,16953,5.288075738554972,Black Beans,Creamy Peanut Butter
26700,17461,14992,5.287852944251531,Air Chilled Organic Boneless Skinless Chicken Breasts,Green Beans
15304,48205,28842,5.286402640429865,Spinach,Bunched Cilantro
38341,15937,8193,5.285137530486423,Shallot,Russet Potato
41022,41149,26940,5.280861283599694,Organic Riced Cauliflower,Organic Large Green Asparagus
41693,6348,27344,5.2761914967006165,Mini Original Babybel Cheese,Uncured Genoa Salami
26300,890,35108,5.274272255398083,Organic Diced Tomatoes,Salted Butter
42162,5646,41665,5.26419647182614,Organic Turkey Bacon,Organic Mexican Blend Finely Shredded Cheese
45091,651,44987,5.259828749466876,Organic Salted Butter,Heavy Whipping Cream
19651,5818,44683,5.259394537699411,White Onion,Brussels Sprouts
2612,46667,34126,5.250814359528865,Organic Ginger Root,Organic Italian Parsley Bunch
1554,34126,24964,5.247025302480702,Organic Italian Parsley Bunch,Organic Garlic
36805,6104,16083,5.246902444637462,Whole Milk Plain Yogurt,Organic Large Brown Eggs
38175,37158,34448,5.240283924672419,Chicken & Maple Breakfast Sausage,Original Veggie Straws
31536,13198,23734,5.236542646651924,85% Lean Ground Beef,Sour Cream
38481,15937,23165,5.233746213138014,Shallot,Organic Leek
24403,1511,7781,5.232422608818474,2% Reduced Fat DHA Omega-3 Reduced Fat Milk,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese
27634,14678,43122,5.228060185881976,Organic Frozen Peas,Organic Bartlett Pear
43733,20955,196,5.220333537331701,Cereal,Soda
35773,26940,47734,5.213060014677275,Organic Large Green Asparagus,Organic Green Cabbage
21754,49520,44632,5.207572095937871,Orange Sparkling Water,Sparkling Water Grapefruit
5845,34243,27521,5.207306138139428,Organic Baby Broccoli,Organic Lacinato (Dinosaur) Kale
33385,21019,21376,5.2004420057918,Roasted Red Pepper Hummus,Pretzel Crisps Original Deli Style Pretzel Crackers
40303,37766,41787,5.199177097421177,XL Emerald White Seedless Grapes,Bartlett Pears
27467,47630,38456,5.195295013323183,Medium Navel Orange,Large Grapefruit
23878,8048,16797,5.195057385538217,Packaged Grape Tomatoes,Strawberries
37101,43713,1158,5.186858761746821,Organic Creamy Peanut Butter,Mango Chunks
43319,24561,14233,5.185198580973963,Organic Cheese Frozen Pizza,Natural Artesian Water
44531,33768,21292,5.182290954711283,Sinfully Sweet Campari Tomatoes,Rainbow Bell Peppers
42969,40709,24799,5.1768141968871895,Sea Salt & Vinegar Potato Chips,Vanilla Skyr Nonfat Yogurt
12702,42701,39475,5.174240365507753,Organic Sour Cream,Total Greek Strained Yogurt
36298,16349,36070,5.173317766928466,Organic Yams,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale"
28321,26790,42828,5.167325715573702,Organic AppleApple,Whipped Cream Cheese
31872,36070,10673,5.1637268923142114,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",Original Nooks & Crannies English Muffins
36001,35561,17122,5.155938913764164,Organic Tortilla Chips,Honeycrisp Apples
41396,48745,22825,5.153875315688078,Globe Eggplant,Organic D'Anjou Pears
8220,19678,27156,5.15314744154061,Organic Russet Potato,Organic Black Beans
19579,5818,20114,5.147405107427152,White Onion,Jalapeno Peppers
38683,21292,16953,5.1402723794028145,Rainbow Bell Peppers,Creamy Peanut Butter
37081,43713,34448,5.1400068866077,Organic Creamy Peanut Butter,Original Veggie Straws
17509,29987,42828,5.13552750052525,Shredded Mozzarella,Whipped Cream Cheese
16563,35939,27156,5.134383638272885,Organic Jalapeno Pepper,Organic Black Beans
27107,39993,28842,5.1341480080357424,Vine Ripe Tomatoes,Bunched Cilantro
44152,13535,30827,5.116850916416516,Organic Medium Salsa,Seedless Cucumbers
28336,26790,41844,5.11482107839327,Organic AppleApple,Honey Nut Cheerios
38305,15937,28842,5.102751118393674,Shallot,Bunched Cilantro
25138,40332,39408,5.101980608720261,"Cage Free Brown Eggs-Large, Grade A",Gala Apples
40342,37766,6046,5.096638243026392,XL Emerald White Seedless Grapes,Boneless Skinless Chicken Breast
7478,260,28199,5.096588753848043,Cantaloupe,"Clementines, Bag"
44185,13535,890,5.09360996443129,Organic Medium Salsa,Organic Diced Tomatoes
29619,31040,40723,5.092280795266777,Sea Salt Pita Chips,Organic Cripps Pink Apples
45054,651,46969,5.0903536998479195,Organic Salted Butter,Organic Bosc Pear
2340,22825,39928,5.084639052618681,Organic D'Anjou Pears,Organic Kiwi
24693,10957,39408,5.083708861674207,Fridge Pack Cola,Gala Apples
42412,40545,30450,5.078431448211993,Berry Medley,Creamy Almond Butter
41000,41149,1158,5.072263186061723,Organic Riced Cauliflower,Mango Chunks
45043,651,13629,5.066308571364934,Organic Salted Butter,Organic Snipped Green Beans
32269,4472,17948,5.061182073820888,Toasted Coconut Almondmilk Blend,Frozen Organic Wild Blueberries
34342,47734,24830,5.055054298709573,Organic Green Cabbage,Organic Romaine
18826,35108,4799,5.049109274249136,Salted Butter,Shredded Parmesan
35632,26940,41220,5.046985772574752,Organic Large Green Asparagus,Organic Romaine Lettuce
35361,35042,5025,5.046754821914567,Black Beans,Green Onions
41474,48745,31553,5.046278394751714,Globe Eggplant,Fresh Ginger Root
43204,24561,41844,5.04328788296836,Organic Cheese Frozen Pizza,Honey Nut Cheerios
9577,17948,11182,5.035541977932337,Frozen Organic Wild Blueberries,Baby Spinach
13242,32689,12341,5.034352452821528,Romaine Hearts,Hass Avocados
9092,14992,8424,5.031482972478963,Green Beans,Broccoli Crown
41146,17872,4799,5.031137320745369,Total 2% Lowfat Plain Greek Yogurt,Shredded Parmesan
15893,28289,21405,5.023850199374849,Organic Shredded Carrots,"Organic Red Radish, Bunch"
38055,37158,4799,5.0232569294451315,Chicken & Maple Breakfast Sausage,Shredded Parmesan
39322,43086,47734,5.017769815421445,Super Greens Salad,Organic Green Cabbage
3704,16759,44359,5.017646131461455,Organic Carrot Bunch,Organic Small Bunch Celery
8621,42768,40604,5.016416339541999,Organic Garbanzo Beans,Feta Cheese Crumbles
41515,48745,29987,5.008431152438539,Globe Eggplant,Shredded Mozzarella
44812,13984,35547,4.999853463106406,Organic Mint,Organic Baby Kale
17294,18531,33000,4.999633475870494,Organic Heavy Whipping Cream,Pure Irish Butter
40736,28993,35042,4.998690490277284,Iceberg Lettuce,Black Beans
24792,17122,12341,4.995320204631007,Honeycrisp Apples,Hass Avocados
41459,48745,42768,4.99325408834024,Globe Eggplant,Organic Garbanzo Beans
22551,40571,42342,4.9930263047867065,Total 2% Greek Strained Yogurt with Cherry 5.3 oz,Roasted Turkey Breast
25951,38768,196,4.990980569754162,Sweet Kale Salad Mix,Soda
32423,23165,27104,4.988569263185534,Organic Leek,Fresh Cauliflower
104,24964,22935,4.98488776573042,Organic Garlic,Organic Yellow Onion
40996,41149,44987,4.9776281100532485,Organic Riced Cauliflower,Heavy Whipping Cream
44377,33768,11182,4.976708752775254,Sinfully Sweet Campari Tomatoes,Baby Spinach
40149,15872,10673,4.970469713109903,Celery Hearts,Original Nooks & Crannies English Muffins
21457,4957,46676,4.963272894682319,Total 2% Lowfat Greek Strained Yogurt With Blueberry,Total 0% Nonfat Greek Yogurt
35625,26940,26369,4.961489176164339,Organic Large Green Asparagus,Organic Roma Tomato
32516,23165,42768,4.959413897297857,Organic Leek,Organic Garbanzo Beans
30315,10673,16953,4.957875617553037,Original Nooks & Crannies English Muffins,Creamy Peanut Butter
31354,39619,890,4.955901940953692,Organic Tomato Basil Pasta Sauce,Organic Diced Tomatoes
40426,37766,40396,4.9501073584029704,XL Emerald White Seedless Grapes,Guacamole
30524,45,2295,4.949974370078867,European Cucumber,Yellow Bell Pepper
44740,13984,3952,4.948878818254779,Organic Mint,Organic Broccoli Crowns
13569,32478,12341,4.946145392758213,Reduced Fat 2% Milk,Hass Avocados
31281,39619,6046,4.94359997003288,Organic Tomato Basil Pasta Sauce,Boneless Skinless Chicken Breast
28141,5782,48205,4.942728546201773,Grade A Large White Eggs,Spinach
17868,3952,30233,4.932873195187639,Organic Broccoli Crowns,Organic Large Brown Grade AA Cage Free Eggs
23497,30450,9076,4.929979164267242,Creamy Almond Butter,Blueberries
38147,37158,10132,4.92772106254601,Chicken & Maple Breakfast Sausage,Organic American Cheese Singles
9160,14992,8193,4.92643220941607,Green Beans,Russet Potato
40703,28993,39993,4.924934482649743,Iceberg Lettuce,Vine Ripe Tomatoes
1589,34126,44359,4.913392280964338,Organic Italian Parsley Bunch,Organic Small Bunch Celery
32397,23165,45007,4.909778770919924,Organic Leek,Organic Zucchini
15731,17600,5212,4.904850209878672,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry",Watermelon Chunks
29272,18027,24489,4.900547934805915,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,Organic Whole Strawberries
360,31717,26209,4.892716515225232,Organic Cilantro,Limes
2583,46667,31717,4.888488406797019,Organic Ginger Root,Organic Cilantro
29884,20082,26790,4.886803235134465,Organic Whole Milk with DHA Omega-3,Organic AppleApple
44600,13984,44359,4.886603770207129,Organic Mint,Organic Small Bunch Celery
12203,6046,32655,4.885256933407786,Boneless Skinless Chicken Breast,Organic Large Grade AA Brown Eggs
38167,37158,30450,4.885231752882451,Chicken & Maple Breakfast Sausage,Creamy Almond Butter
26873,21376,27344,4.885107053154325,Pretzel Crisps Original Deli Style Pretzel Crackers,Uncured Genoa Salami
21107,23375,10132,4.8761668753179785,Marinara Sauce,Organic American Cheese Singles
28400,26790,10132,4.875631914607576,Organic AppleApple,Organic American Cheese Singles
16442,32864,13870,4.873789412537734,Organic Baby Rainbow Carrots,Lightly Salted Baked Snap Pea Crisps
16485,35939,24964,4.870157203936911,Organic Jalapeno Pepper,Organic Garlic
19432,10132,22963,4.867443857651936,Organic American Cheese Singles,Organic Roasted Turkey Breast
42726,329,40396,4.865098909711771,Organic Whole Grassmilk Milk,Guacamole
22122,29447,17600,4.864432151920391,"Milk, Organic, Vitamin D","YoKids Squeezers Organic Low-Fat Yogurt, Strawberry"
